transaction_id,customer_id,transaction_timestamp,transaction_amount,payment_method,device_type,location,merchant_category,is_international,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,account_age_days,previous_fraud_flag,unusual_amount_flag,unusual_location_flag,multiple_transactions_short_time,high_risk_device_flag,velocity_flag,fraud_flag,fraud_risk
T0043221,C01427,2026-02-08 19:56:24.565052,99.75,Google Pay,Tablet,India,Electronics,0,13,131.54,3,56,1,0,0,1,0,1,1,Medium
T0043222,C27373,2026-01-21 19:56:24.565071,69.0,PayPal,Desktop,Australia,Gaming,1,12,174.19,4,166,1,0,1,1,0,1,1,High
T0043223,C26770,2026-03-09 19:56:24.565089,121.66,Google Pay,Tablet,Germany,Luxury,0,10,25.12,4,1327,0,1,0,1,0,0,1,Medium
T0043224,C20287,2025-07-27 19:56:24.565108,263.73,Debit Card,Mobile,Canada,Gaming,0,4,131.45,4,1733,0,1,0,0,1,0,1,Medium
T0043225,C06293,2025-07-05 19:56:24.565126,53.95,Apple Pay,Desktop,Canada,Electronics,0,10,38.41,3,281,0,0,0,1,0,0,0,Low
T0043226,C09318,2026-02-20 19:56:24.565150,270.14,Debit Card,Desktop,UK,Gaming,0,2,68.67,4,850,0,1,0,0,0,0,0,Medium
T0043227,C26114,2025-09-07 19:56:24.565178,29.79,Apple Pay,Tablet,Germany,Gaming,1,7,53.06,4,1092,1,0,1,0,0,0,1,Medium
T0043228,C12700,2026-04-04 19:56:24.565196,29.41,Google Pay,Desktop,Australia,Gaming,1,7,128.52,4,1107,1,0,1,0,0,0,1,Medium
T0043229,C23616,2025-05-14 19:56:24.565214,47.99,PayPal,Desktop,Australia,Luxury,1,11,44.98,3,1021,0,0,1,1,0,1,1,Medium
T0043230,C26653,2026-01-12 19:56:24.565236,152.24,Credit Card,Desktop,India,Fashion,0,6,171.27,1,1295,1,0,0,0,0,0,0,Low
T0043231,C17666,2025-07-04 19:56:24.565255,264.67,Apple Pay,Mobile,India,Fashion,0,12,135.57,1,1494,1,0,0,1,0,1,1,Medium
T0043232,C18266,2026-02-03 19:56:24.565273,208.56,Google Pay,Desktop,USA,Electronics,0,9,123.91,0,768,1,0,0,1,0,0,0,Low
T0043233,C01258,2025-12-31 19:56:24.565302,53.97,Credit Card,Mobile,UK,Travel,0,10,104.65,1,313,0,0,0,1,0,0,0,Low
T0043234,C17522,2026-01-22 19:56:24.565326,239.9,Google Pay,Mobile,UK,Gaming,1,14,154.72,4,451,0,0,1,1,0,1,1,Medium
T0043235,C08258,2025-12-23 19:56:24.565345,150.62,Google Pay,Desktop,Germany,Gaming,1,11,179.67,3,1211,1,0,1,1,0,1,1,High
T0043236,C06072,2025-09-09 19:56:24.565367,97.52,Credit Card,Tablet,Australia,Luxury,0,2,65.12,0,1455,1,0,0,0,0,0,0,Low
T0043237,C24632,2025-12-13 19:56:24.565395,0.21,Google Pay,Desktop,UK,Gaming,1,6,64.74,3,80,1,0,1,0,0,0,1,Medium
T0043238,C08909,2025-09-04 19:56:24.565424,25.83,Apple Pay,Tablet,UK,Travel,0,7,147.95,3,1616,1,0,0,0,0,0,0,Medium
T0043239,C23381,2025-12-01 19:56:24.565446,88.96,Google Pay,Desktop,UK,Gaming,0,9,24.48,3,1367,0,1,0,1,0,0,1,Medium
T0043240,C19609,2026-02-20 19:56:24.565465,132.84,Debit Card,Desktop,USA,Groceries,0,6,164.25,3,938,0,0,0,0,0,0,0,Low
T0043241,C17705,2026-04-10 19:56:24.565485,120.2,Credit Card,Mobile,Germany,Groceries,1,9,80.28,3,909,1,0,1,1,0,0,1,High
T0043242,C04661,2025-07-22 19:56:24.565505,204.44,Apple Pay,Mobile,USA,Gaming,0,7,150.82,2,1379,0,0,0,0,0,0,0,Low
T0043243,C22036,2026-02-18 19:56:24.565523,337.74,Debit Card,Tablet,UK,Gaming,0,7,52.65,2,601,0,1,0,0,0,0,0,Low
T0043244,C28546,2025-09-30 19:56:24.565541,185.98,PayPal,Mobile,Germany,Travel,1,3,144.13,1,848,0,0,1,0,0,0,0,Low
T0043245,C12833,2025-10-11 19:56:24.565559,9.81,Apple Pay,Tablet,Canada,Gaming,0,14,80.74,2,820,0,0,0,1,0,1,0,Low
T0043246,C16335,2025-11-17 19:56:24.565577,275.53,Credit Card,Tablet,UK,Gaming,0,11,132.07,3,634,0,1,0,1,0,1,1,Medium
T0043247,C26781,2026-01-12 19:56:24.565595,252.8,Credit Card,Desktop,USA,Fashion,0,1,65.56,0,1648,1,1,0,0,0,0,0,Medium
T0043248,C09088,2025-06-12 19:56:24.565616,70.36,Credit Card,Desktop,Germany,Groceries,1,13,132.03,0,1599,1,0,1,1,0,1,1,Medium
T0043249,C04726,2026-02-01 19:56:24.565635,51.57,PayPal,Mobile,India,Luxury,1,7,192.8,0,1567,1,0,1,0,0,0,0,Medium
T0043250,C14639,2026-02-24 19:56:24.565654,71.45,PayPal,Tablet,UK,Fashion,1,9,135.33,3,1925,0,0,1,1,0,0,1,Medium
T0043251,C21023,2025-10-18 19:56:24.565671,273.5,Apple Pay,Desktop,UK,Electronics,0,9,139.33,3,282,1,0,0,1,0,0,1,Medium
T0043252,C11930,2025-09-14 19:56:24.565689,76.96,Debit Card,Desktop,USA,Groceries,0,3,43.44,0,328,1,0,0,0,0,0,0,Low
T0043253,C19905,2025-05-09 19:56:24.565712,111.88,Apple Pay,Desktop,Canada,Travel,0,7,177.35,1,535,1,0,0,0,0,0,0,Low
T0043254,C15847,2026-03-16 19:56:24.565730,42.87,Google Pay,Tablet,USA,Electronics,1,5,163.56,3,171,0,0,1,0,0,0,0,Medium
T0043255,C19172,2025-10-09 19:56:24.565749,63.67,Credit Card,Mobile,USA,Fashion,1,9,85.38,1,190,0,0,1,1,1,0,1,Medium
T0043256,C07332,2025-05-02 19:56:24.565768,43.8,Debit Card,Tablet,USA,Gaming,0,5,178.45,0,1676,0,0,0,0,0,0,0,Low
T0043257,C18852,2025-06-28 19:56:24.565790,121.24,PayPal,Tablet,India,Travel,1,6,48.71,1,1320,0,1,1,0,0,0,1,Medium
T0043258,C29693,2026-04-23 19:56:24.565810,45.94,Debit Card,Desktop,India,Electronics,1,1,129.7,1,368,0,0,1,0,0,0,0,Low
T0043259,C02869,2025-08-28 19:56:24.565828,29.66,Credit Card,Tablet,Germany,Electronics,1,1,198.95,1,428,0,0,1,0,0,0,0,Low
T0043260,C01657,2026-04-29 19:56:24.565847,71.05,PayPal,Tablet,Germany,Electronics,1,4,148.54,4,471,1,0,1,0,0,0,1,Medium
T0043261,C28502,2025-06-27 19:56:24.565865,208.85,Google Pay,Tablet,UK,Groceries,0,7,63.83,1,1666,0,1,0,0,0,0,0,Low
T0043262,C15888,2026-04-14 19:56:24.565886,178.58,Credit Card,Desktop,Germany,Groceries,0,11,93.6,2,1712,0,0,0,1,0,1,0,Low
T0043263,C25373,2025-12-15 19:56:24.565917,191.29,Debit Card,Desktop,India,Fashion,1,12,79.16,2,1296,0,1,1,1,0,1,1,High
T0043264,C02850,2025-05-26 19:56:24.565937,332.15,Apple Pay,Desktop,Australia,Fashion,0,6,143.98,2,1796,1,1,0,0,0,0,1,Medium
T0043265,C05946,2025-10-26 19:56:24.565957,139.33,Google Pay,Tablet,Germany,Fashion,0,13,81.6,1,1448,0,0,0,1,0,1,0,Low
T0043266,C15978,2026-01-18 19:56:24.565992,267.81,Credit Card,Tablet,India,Gaming,1,14,112.76,4,626,0,1,1,1,0,1,1,High
T0043267,C20920,2025-07-28 19:56:24.566015,45.96,Debit Card,Desktop,Canada,Electronics,0,7,75.25,0,1960,1,0,0,0,0,0,0,Low
T0043268,C02652,2026-04-18 19:56:24.566034,437.69,PayPal,Desktop,Canada,Electronics,1,11,52.82,4,1939,1,1,1,1,0,1,1,High
T0043269,C24248,2025-08-08 19:56:24.566052,217.29,Credit Card,Tablet,India,Travel,0,14,176.19,4,1570,0,0,0,1,0,1,0,Medium
T0043270,C27753,2025-06-09 19:56:24.566071,85.2,Credit Card,Tablet,Australia,Gaming,1,11,134.32,3,1146,1,0,1,1,0,1,1,High
T0043271,C03881,2026-01-31 19:56:24.566089,175.33,Credit Card,Tablet,UK,Luxury,0,14,62.6,2,1292,0,1,0,1,0,1,1,Medium
T0043272,C01356,2026-03-24 19:56:24.566107,1.02,Google Pay,Mobile,Australia,Groceries,0,8,80.0,0,45,1,0,0,0,1,0,0,Low
T0043273,C20186,2025-06-15 19:56:24.566126,22.06,Debit Card,Mobile,USA,Luxury,0,9,165.54,3,1902,1,0,0,1,0,0,1,Medium
T0043274,C09109,2025-12-23 19:56:24.566144,130.49,Credit Card,Desktop,UK,Luxury,0,2,174.56,1,1653,0,0,0,0,0,0,0,Low
T0043275,C08588,2025-05-02 19:56:24.566163,88.51,Google Pay,Mobile,Canada,Fashion,1,13,184.48,0,291,1,0,1,1,1,1,1,High
T0043276,C13474,2025-12-13 19:56:24.566185,89.77,Apple Pay,Tablet,Australia,Luxury,0,4,22.74,3,1659,1,1,0,0,0,0,1,Medium
T0043277,C16479,2026-02-13 19:56:24.566205,365.28,PayPal,Tablet,UK,Fashion,1,13,84.26,0,1560,1,1,1,1,0,1,1,High
T0043278,C18770,2025-12-06 19:56:24.566224,30.17,Apple Pay,Desktop,USA,Luxury,0,12,23.26,0,1358,0,0,0,1,0,1,0,Low
T0043279,C05243,2025-12-06 19:56:24.566245,170.56,Credit Card,Mobile,Canada,Gaming,1,4,76.65,1,893,0,1,1,0,1,0,1,Medium
T0043280,C11470,2026-02-20 19:56:24.566264,19.48,Google Pay,Tablet,India,Electronics,1,5,32.7,2,895,1,0,1,0,0,0,1,Medium
T0043281,C01816,2025-11-05 19:56:24.566282,383.38,Debit Card,Mobile,Canada,Gaming,0,6,107.84,2,341,1,1,0,0,0,0,1,Medium
T0043282,C27573,2026-03-25 19:56:24.566301,474.2,Apple Pay,Desktop,USA,Fashion,0,6,158.43,2,706,0,1,0,0,0,0,0,Low
T0043283,C26144,2025-09-25 19:56:24.566319,369.24,Credit Card,Tablet,USA,Travel,0,8,148.64,4,375,0,1,0,0,0,0,0,Medium
T0043284,C03249,2025-10-30 19:56:24.566339,180.98,Apple Pay,Mobile,Australia,Luxury,1,10,113.06,3,303,1,0,1,1,0,0,1,High
T0043285,C04706,2025-09-10 19:56:24.566367,92.44,Debit Card,Tablet,UK,Gaming,0,7,193.98,0,1756,1,0,0,0,0,0,0,Low
T0043286,C12969,2025-07-09 19:56:24.566394,106.48,Apple Pay,Desktop,USA,Luxury,1,8,104.75,3,1358,0,0,1,0,0,0,0,Medium
T0043287,C20104,2025-07-20 19:56:24.566413,195.53,PayPal,Desktop,UK,Fashion,1,11,173.47,1,609,1,0,1,1,0,1,1,High
T0043288,C24331,2026-04-09 19:56:24.566431,225.62,Credit Card,Desktop,UK,Electronics,0,4,164.38,1,859,0,0,0,0,0,0,0,Low
T0043289,C18793,2026-03-20 19:56:24.566449,17.82,PayPal,Mobile,USA,Gaming,1,7,134.24,1,1072,1,0,1,0,0,0,1,Medium
T0043290,C24532,2026-02-16 19:56:24.566482,42.54,Apple Pay,Mobile,UK,Fashion,0,9,196.29,2,1030,0,0,0,1,0,0,0,Low
T0043291,C23622,2025-07-15 19:56:24.566513,209.95,PayPal,Tablet,USA,Groceries,0,14,120.03,1,227,0,0,0,1,0,1,0,Low
T0043292,C17810,2025-06-25 19:56:24.566533,230.62,PayPal,Tablet,Germany,Fashion,0,10,88.09,2,1026,1,1,0,1,0,0,1,Medium
T0043293,C19974,2026-01-06 19:56:24.566552,127.82,Google Pay,Tablet,UK,Gaming,0,14,96.77,4,1818,1,0,0,1,0,1,1,Medium
T0043294,C17405,2025-07-02 19:56:24.566574,12.13,Apple Pay,Tablet,UK,Electronics,0,12,75.01,3,1731,0,0,0,1,0,1,0,Medium
T0043295,C06430,2025-08-06 19:56:24.566592,353.74,PayPal,Tablet,Germany,Travel,1,11,198.88,4,1734,0,0,1,1,0,1,1,Medium
T0043296,C28243,2026-03-16 19:56:24.566610,99.8,PayPal,Mobile,USA,Gaming,1,10,140.87,0,1135,0,0,1,1,1,0,0,Medium
T0043297,C20819,2026-04-01 19:56:24.566630,12.8,PayPal,Mobile,UK,Luxury,1,12,88.53,4,1256,1,0,1,1,0,1,1,High
T0043298,C08105,2025-05-19 19:56:24.566649,161.71,PayPal,Tablet,UK,Fashion,0,8,94.48,0,1070,0,0,0,0,0,0,0,Low
T0043299,C11803,2025-12-29 19:56:24.566668,306.66,Apple Pay,Desktop,India,Fashion,0,11,198.49,2,1897,0,0,0,1,0,1,0,Low
T0043300,C20089,2026-02-17 19:56:24.566688,38.82,PayPal,Desktop,UK,Luxury,1,10,195.29,2,470,1,0,1,1,0,0,1,Medium
T0043301,C26447,2026-01-19 19:56:24.566707,66.61,Apple Pay,Desktop,USA,Groceries,1,11,122.18,0,510,0,0,1,1,0,1,0,Medium
T0043302,C14240,2025-09-17 19:56:24.566726,49.74,Apple Pay,Tablet,India,Luxury,1,3,173.14,1,1920,1,0,1,0,0,0,1,Medium
T0043303,C12148,2025-08-18 19:56:24.566746,23.84,PayPal,Tablet,Australia,Luxury,0,11,166.2,0,1250,0,0,0,1,0,1,0,Low
T0043304,C15650,2026-04-30 19:56:24.566765,23.03,PayPal,Mobile,UK,Electronics,0,9,159.9,4,1464,0,0,0,1,0,0,0,Low
T0043305,C11093,2025-04-30 19:56:24.566784,239.61,Debit Card,Tablet,Germany,Fashion,1,12,50.54,4,1703,1,1,1,1,0,1,1,High
T0043306,C01790,2026-02-12 19:56:24.566803,19.83,Debit Card,Desktop,USA,Groceries,0,1,193.07,0,581,0,0,0,0,0,0,0,Low
T0043307,C28576,2026-02-02 19:56:24.566821,222.47,Apple Pay,Mobile,UK,Electronics,0,13,96.44,4,1549,1,1,0,1,0,1,1,High
T0043308,C20740,2025-10-10 19:56:24.566839,76.58,Apple Pay,Desktop,USA,Luxury,1,4,62.83,1,922,0,0,1,0,0,0,0,Low
T0043309,C17501,2025-10-02 19:56:24.566857,122.98,Debit Card,Mobile,USA,Groceries,0,1,83.11,4,28,1,0,0,0,0,0,0,Medium
T0043310,C03914,2026-01-31 19:56:24.566876,26.62,Apple Pay,Desktop,USA,Electronics,1,3,122.87,2,1700,0,0,1,0,0,0,0,Low
T0043311,C16987,2026-04-07 19:56:24.566895,275.65,Credit Card,Mobile,USA,Luxury,1,3,167.86,0,442,0,0,1,0,0,0,0,Low
T0043312,C22888,2026-04-03 19:56:24.566916,303.05,Apple Pay,Desktop,India,Luxury,0,2,92.13,4,642,1,1,0,0,0,0,1,Medium
T0043313,C29908,2026-04-23 19:56:24.566935,127.01,PayPal,Tablet,UK,Fashion,1,10,94.94,4,1064,0,0,1,1,0,0,1,Medium
T0043314,C08327,2026-04-02 19:56:24.566955,87.97,Debit Card,Mobile,India,Groceries,0,3,120.54,2,951,1,0,0,0,0,0,0,Low
T0043315,C28998,2026-04-06 19:56:24.566987,72.46,Credit Card,Mobile,Germany,Groceries,0,12,56.98,2,758,0,0,0,1,0,1,0,Low
T0043316,C06768,2025-10-11 19:56:24.567006,47.53,Credit Card,Mobile,UK,Travel,1,5,71.51,2,1202,0,0,1,0,0,0,0,Low
T0043317,C07561,2026-03-04 19:56:24.567026,24.57,Google Pay,Mobile,USA,Luxury,0,3,122.6,4,559,1,0,0,0,0,0,0,Medium
T0043318,C18710,2025-05-27 19:56:24.567057,105.07,Apple Pay,Mobile,UK,Groceries,0,2,114.95,3,779,0,0,0,0,0,0,0,Low
T0043319,C20050,2025-08-15 19:56:24.567079,206.88,Apple Pay,Tablet,Germany,Fashion,0,5,46.62,2,1195,0,1,0,0,0,0,0,Low
T0043320,C02020,2025-12-16 19:56:24.567097,32.14,Debit Card,Mobile,USA,Groceries,1,2,31.86,2,1249,1,0,1,0,0,0,1,Medium
T0043321,C12612,2026-02-18 19:56:24.567132,35.96,Apple Pay,Mobile,USA,Fashion,1,11,135.23,1,1157,1,0,1,1,0,1,1,High
T0043322,C09714,2025-07-17 19:56:24.567152,298.36,Credit Card,Desktop,UK,Travel,0,4,157.71,4,417,1,0,0,0,0,0,0,Medium
T0043323,C09976,2025-05-06 19:56:24.567170,345.68,Credit Card,Desktop,India,Electronics,0,6,81.32,4,1035,0,1,0,0,0,0,0,Medium
T0043324,C14236,2025-12-31 19:56:24.567189,122.81,Debit Card,Mobile,Germany,Electronics,0,4,69.42,0,1108,1,0,0,0,1,0,0,Low
T0043325,C20293,2025-09-28 19:56:24.567207,171.54,Apple Pay,Tablet,UK,Gaming,0,12,147.76,0,1803,0,0,0,1,0,1,0,Low
T0043326,C02463,2026-04-16 19:56:24.567225,156.0,Debit Card,Mobile,USA,Fashion,0,8,111.41,4,1755,0,0,0,0,0,0,0,Low
T0043327,C00146,2025-10-26 19:56:24.567244,168.85,Google Pay,Tablet,Canada,Travel,1,13,83.67,2,319,1,1,1,1,0,1,1,High
T0043328,C20861,2026-02-28 19:56:24.567264,102.3,Debit Card,Tablet,USA,Gaming,1,14,120.0,3,532,0,0,1,1,0,1,1,Medium
T0043329,C18020,2025-10-09 19:56:24.567284,304.86,Apple Pay,Desktop,Canada,Luxury,1,1,176.64,4,1040,0,0,1,0,0,0,0,Medium
T0043330,C27455,2026-01-25 19:56:24.567306,57.21,Apple Pay,Tablet,UK,Fashion,0,6,143.71,1,1169,0,0,0,0,0,0,0,Low
T0043331,C06859,2025-08-31 19:56:24.567326,46.6,Google Pay,Tablet,UK,Travel,1,14,53.99,0,1987,1,0,1,1,0,1,1,Medium
T0043332,C02579,2025-04-30 19:56:24.567344,119.3,Apple Pay,Mobile,USA,Gaming,1,11,183.02,1,1325,1,0,1,1,0,1,1,High
T0043333,C19909,2026-04-15 19:56:24.567362,35.39,Credit Card,Desktop,Australia,Fashion,1,8,106.21,4,696,0,0,1,0,0,0,0,Medium
T0043334,C10238,2025-11-21 19:56:24.567381,221.74,Credit Card,Tablet,USA,Gaming,1,9,64.67,1,1777,0,1,1,1,0,0,1,Medium
T0043335,C21248,2025-07-24 19:56:24.567399,152.71,PayPal,Mobile,India,Travel,1,10,168.76,3,1526,0,0,1,1,0,0,1,Medium
T0043336,C00920,2025-05-26 19:56:24.567417,242.98,Google Pay,Mobile,UK,Fashion,0,11,51.67,4,96,0,1,0,1,0,1,1,Medium
T0043337,C04854,2026-01-18 19:56:24.567447,124.08,Credit Card,Mobile,USA,Fashion,0,5,24.33,0,1427,1,1,0,0,0,0,0,Medium
T0043338,C28190,2025-09-02 19:56:24.567476,319.7,Google Pay,Tablet,USA,Fashion,0,5,70.16,1,1025,0,1,0,0,0,0,0,Low
T0043339,C24447,2025-09-23 19:56:24.567495,41.12,Debit Card,Desktop,India,Luxury,1,6,34.48,0,12,1,0,1,0,0,0,0,Medium
T0043340,C05445,2025-08-17 19:56:24.567518,163.67,Credit Card,Tablet,India,Luxury,0,1,31.93,0,1380,1,1,0,0,0,0,0,Medium
T0043341,C29847,2025-11-23 19:56:24.567548,60.31,Credit Card,Mobile,India,Gaming,1,8,168.47,4,626,1,0,1,0,0,0,1,Medium
T0043342,C22433,2026-01-02 19:56:24.567580,308.45,Debit Card,Tablet,USA,Electronics,0,13,141.12,3,1146,1,1,0,1,0,1,1,High
T0043343,C18164,2025-08-08 19:56:24.567602,58.18,Apple Pay,Desktop,India,Fashion,1,5,79.83,4,1289,1,0,1,0,0,0,1,Medium
T0043344,C18799,2026-03-24 19:56:24.567623,18.7,Google Pay,Desktop,Canada,Groceries,0,6,184.29,1,757,1,0,0,0,0,0,0,Low
T0043345,C25084,2025-12-25 19:56:24.567642,41.0,Apple Pay,Mobile,UK,Electronics,1,6,192.37,2,1831,1,0,1,0,0,0,1,Medium
T0043346,C00620,2025-08-26 19:56:24.567660,79.89,Debit Card,Desktop,UK,Travel,0,11,33.41,3,1891,0,1,0,1,0,1,1,Medium
T0043347,C20824,2025-12-29 19:56:24.567679,120.88,Apple Pay,Tablet,USA,Fashion,1,3,81.78,0,404,1,0,1,0,0,0,0,Medium
T0043348,C00906,2025-09-06 19:56:24.567698,287.31,Apple Pay,Tablet,UK,Groceries,0,9,55.07,2,1697,1,1,0,1,0,0,1,Medium
T0043349,C10659,2025-12-25 19:56:24.567722,227.21,Apple Pay,Tablet,UK,Luxury,1,5,110.22,2,1466,0,1,1,0,0,0,1,Medium
T0043350,C00952,2025-09-12 19:56:24.567741,136.51,Debit Card,Desktop,Canada,Gaming,0,6,95.74,0,855,0,0,0,0,0,0,0,Low
T0043351,C04008,2025-10-02 19:56:24.567760,49.61,Debit Card,Mobile,India,Luxury,1,10,189.81,2,335,1,0,1,1,0,0,1,Medium
T0043352,C29305,2025-10-22 19:56:24.567778,49.37,PayPal,Mobile,Germany,Fashion,1,1,116.13,4,571,1,0,1,0,0,0,1,Medium
T0043353,C22773,2025-07-12 19:56:24.567796,37.96,Apple Pay,Desktop,Canada,Travel,1,10,180.78,3,1942,0,0,1,1,0,0,1,Medium
T0043354,C19364,2025-09-15 19:56:24.567815,43.19,Google Pay,Tablet,India,Electronics,0,7,113.5,2,1865,1,0,0,0,0,0,0,Low
T0043355,C08190,2025-12-15 19:56:24.567833,109.82,Google Pay,Mobile,Germany,Fashion,0,5,186.15,4,229,0,0,0,0,0,0,0,Low
T0043356,C06454,2025-05-19 19:56:24.567851,56.58,Google Pay,Tablet,USA,Fashion,0,4,22.0,4,988,1,1,0,0,0,0,1,Medium
T0043357,C19544,2025-06-10 19:56:24.567870,98.06,Apple Pay,Desktop,Australia,Gaming,1,3,171.56,4,1086,1,0,1,0,0,0,1,Medium
T0043358,C17048,2025-05-21 19:56:24.567890,179.27,Credit Card,Tablet,Canada,Groceries,1,8,49.82,4,138,0,1,1,0,0,0,1,Medium
T0043359,C19500,2025-11-24 19:56:24.567909,53.42,Google Pay,Desktop,USA,Travel,1,12,78.92,4,1743,0,0,1,1,0,1,1,Medium
T0043360,C22332,2025-08-24 19:56:24.567927,77.93,Google Pay,Mobile,India,Fashion,1,1,36.24,0,726,0,1,1,0,0,0,0,Medium
T0043361,C27510,2025-10-10 19:56:24.567946,195.86,Debit Card,Tablet,Australia,Gaming,1,13,166.72,0,691,1,0,1,1,0,1,1,Medium
T0043362,C14958,2025-12-29 19:56:24.567964,24.55,PayPal,Mobile,Australia,Travel,1,8,65.75,2,1503,1,0,1,0,0,0,1,Medium
T0043363,C19774,2025-06-17 19:56:24.567982,237.66,PayPal,Desktop,India,Electronics,1,2,30.4,2,196,0,1,1,0,0,0,1,Medium
T0043364,C25868,2025-10-25 19:56:24.568002,69.21,Google Pay,Mobile,UK,Electronics,1,6,86.92,0,200,0,0,1,0,0,0,0,Low
T0043365,C27278,2026-02-13 19:56:24.568021,0.94,Apple Pay,Desktop,UK,Travel,0,9,143.59,2,369,0,0,0,1,0,0,0,Low
T0043366,C26871,2025-06-29 19:56:24.568052,181.83,Google Pay,Desktop,Australia,Electronics,0,9,98.06,4,542,0,0,0,1,0,0,0,Low
T0043367,C24204,2025-08-26 19:56:24.568078,33.64,Debit Card,Tablet,Australia,Luxury,1,2,193.07,2,1048,0,0,1,0,0,0,0,Low
T0043368,C27961,2025-10-17 19:56:24.568099,127.15,Apple Pay,Mobile,UK,Fashion,0,5,24.91,2,663,0,1,0,0,0,0,0,Low
T0043369,C25949,2025-10-25 19:56:24.568131,194.5,Google Pay,Mobile,India,Fashion,0,2,163.59,2,1451,0,0,0,0,1,0,0,Low
T0043370,C04533,2026-01-25 19:56:24.568151,33.94,Google Pay,Mobile,India,Fashion,0,6,56.43,3,1133,0,0,0,0,0,0,0,Low
T0043371,C22978,2026-04-21 19:56:24.568169,16.39,Google Pay,Tablet,India,Gaming,0,12,30.01,2,1908,0,0,0,1,0,1,0,Low
T0043372,C14313,2025-05-07 19:56:24.568190,239.0,PayPal,Mobile,UK,Fashion,0,13,135.62,1,1475,0,0,0,1,0,1,0,Low
T0043373,C28739,2026-03-16 19:56:24.568209,103.89,Debit Card,Desktop,Canada,Gaming,0,5,32.54,3,1946,1,1,0,0,0,0,1,Medium
T0043374,C16440,2025-05-10 19:56:24.568227,395.63,Credit Card,Tablet,India,Luxury,0,13,93.16,0,1212,1,1,0,1,0,1,1,Medium
T0043375,C25248,2026-04-03 19:56:24.568245,5.59,Apple Pay,Mobile,Australia,Travel,0,12,105.45,4,1416,1,0,0,1,0,1,1,Medium
T0043376,C20145,2025-06-25 19:56:24.568320,15.74,Credit Card,Desktop,UK,Groceries,1,3,194.12,1,1710,0,0,1,0,0,0,0,Low
T0043377,C27661,2025-08-13 19:56:24.568339,23.92,Google Pay,Desktop,India,Gaming,1,3,60.23,1,1557,1,0,1,0,0,0,1,Medium
T0043378,C28830,2025-10-31 19:56:24.568357,69.72,PayPal,Mobile,Canada,Gaming,1,13,104.05,3,1248,1,0,1,1,0,1,1,High
T0043379,C25202,2026-03-08 19:56:24.568375,179.89,Google Pay,Desktop,India,Luxury,1,5,100.95,3,1783,1,0,1,0,0,0,1,Medium
T0043380,C08129,2025-10-20 19:56:24.568394,534.86,PayPal,Mobile,India,Gaming,1,5,82.98,1,113,0,1,1,0,1,0,1,Medium
T0043381,C27147,2025-06-17 19:56:24.568412,28.79,PayPal,Mobile,India,Gaming,0,11,116.28,3,611,1,0,0,1,0,1,1,Medium
T0043382,C06377,2025-12-05 19:56:24.568431,105.81,PayPal,Mobile,UK,Groceries,0,14,111.78,1,1060,1,0,0,1,0,1,1,Medium
T0043383,C17068,2025-06-19 19:56:24.568450,114.76,Credit Card,Desktop,Australia,Luxury,1,11,48.8,1,1864,0,1,1,1,0,1,1,High
T0043384,C21306,2025-07-27 19:56:24.568470,70.98,Debit Card,Mobile,India,Electronics,0,6,143.11,4,1695,1,0,0,0,0,0,0,Medium
T0043385,C11087,2026-03-05 19:56:24.568508,102.96,Debit Card,Tablet,USA,Groceries,0,3,92.63,0,982,1,0,0,0,0,0,0,Low
T0043386,C03346,2026-03-13 19:56:24.568537,366.39,Google Pay,Desktop,UK,Groceries,1,7,160.75,4,1070,1,1,1,0,0,0,1,High
T0043387,C20815,2026-04-23 19:56:24.568557,33.76,Apple Pay,Mobile,UK,Travel,0,1,40.13,0,1527,1,0,0,0,1,0,0,Low
T0043388,C22013,2025-07-13 19:56:24.568576,208.35,Credit Card,Desktop,India,Luxury,0,14,125.79,4,1537,0,0,0,1,0,1,0,Medium
T0043389,C29287,2026-04-23 19:56:24.568594,21.69,PayPal,Mobile,Germany,Gaming,1,1,187.26,0,230,0,0,1,0,0,0,0,Low
T0043390,C06887,2026-03-10 19:56:24.568625,216.32,Apple Pay,Mobile,UK,Fashion,0,11,170.77,1,955,0,0,0,1,1,1,0,Medium
T0043391,C22630,2025-08-30 19:56:24.568655,241.1,Credit Card,Tablet,Germany,Gaming,1,4,145.25,2,266,1,0,1,0,0,0,1,Medium
T0043392,C11670,2026-02-15 19:56:24.568687,164.73,Google Pay,Mobile,UK,Groceries,0,14,169.75,4,162,0,0,0,1,0,1,0,Medium
T0043393,C13223,2025-12-29 19:56:24.568715,159.92,Apple Pay,Mobile,Germany,Gaming,0,10,35.54,1,653,0,1,0,1,1,0,1,Medium
T0043394,C17446,2026-03-29 19:56:24.568749,218.75,Debit Card,Tablet,Germany,Gaming,1,10,95.86,4,1145,1,1,1,1,0,0,1,High
T0043395,C19012,2025-05-26 19:56:24.568783,24.81,Apple Pay,Mobile,UK,Fashion,1,11,90.8,4,1415,1,0,1,1,0,1,1,High
T0043396,C28348,2025-08-27 19:56:24.568813,27.5,Google Pay,Mobile,Canada,Groceries,1,13,118.4,3,444,0,0,1,1,1,1,1,High
T0043397,C08634,2025-09-23 19:56:24.568843,62.27,PayPal,Mobile,Germany,Groceries,0,3,181.0,4,48,1,0,0,0,1,0,1,Medium
